,height,width,y,x,cog_y,cog_x,obj,frame
18267,52.0,51.0,19.0,742.0,45.0,767.5,4721,18267
18268,52.0,51.0,19.0,742.0,45.0,767.5,4721,18268
18269,52.0,51.0,19.0,742.0,45.0,767.5,4721,18269
18270,61.0,52.0,12.0,742.0,42.5,768.0,4721,18270
18271,53.0,50.0,19.0,743.0,45.5,768.0,4721,18271
18272,61.0,51.0,12.0,742.0,42.5,767.5,4721,18272
18273,61.0,52.0,12.0,742.0,42.5,768.0,4721,18273
18274,61.0,52.0,12.0,742.0,42.5,768.0,4721,18274
18275,61.0,52.0,12.0,742.0,42.5,768.0,4721,18275
18276,60.0,52.0,13.0,742.0,43.0,768.0,4721,18276
18277,61.0,52.0,12.0,742.0,42.5,768.0,4721,18277
18278,61.0,52.0,12.0,742.0,42.5,768.0,4721,18278
18279,61.0,52.0,12.0,742.0,42.5,768.0,4721,18279
18281,61.0,52.0,12.0,742.0,42.5,768.0,4721,18281
18282,61.0,52.0,12.0,742.0,42.5,768.0,4721,18282
18283,61.0,52.0,12.0,742.0,42.5,768.0,4721,18283
18196,53.0,55.0,214.0,229.0,240.5,256.5,4722,18196
18197,53.0,55.0,214.0,229.0,240.5,256.5,4722,18197
18196,123.0,136.0,248.0,449.0,309.5,517.0,4723,18196
18197,122.0,136.0,248.0,449.0,309.0,517.0,4723,18197
18198,59.0,56.0,220.0,238.0,249.5,266.0,4724,18198
18199,58.0,56.0,220.0,238.0,249.0,266.0,4724,18199
18200,65.0,60.0,226.0,245.0,258.5,275.0,4724,18200
18201,65.0,60.0,226.0,245.0,258.5,275.0,4724,18201
18198,132.0,146.0,264.0,477.0,330.0,550.0,4725,18198
18199,132.0,146.0,264.0,477.0,330.0,550.0,4725,18199
18202,63.0,65.0,242.0,253.0,273.5,285.5,4726,18202
18203,63.0,65.0,242.0,253.0,273.5,285.5,4726,18203
18204,67.0,67.0,253.0,263.0,286.5,296.5,4727,18204
18205,68.0,67.0,252.0,263.0,286.0,296.5,4727,18205
18204,21.0,28.0,104.0,203.0,114.5,217.0,4728,18204
18205,21.0,28.0,104.0,203.0,114.5,217.0,4728,18205
18206,71.0,75.0,265.0,275.0,300.5,312.5,4729,18206
18207,71.0,75.0,265.0,275.0,300.5,312.5,4729,18207
18206,24.0,29.0,105.0,206.0,117.0,220.5,4730,18206
18207,24.0,29.0,105.0,206.0,117.0,220.5,4730,18207
18208,25.0,29.0,106.0,210.0,118.5,224.5,4730,18208
18209,25.0,30.0,106.0,210.0,118.5,225.0,4730,18209
18208,79.0,77.0,278.0,287.0,317.5,325.5,4731,18208
18209,79.0,77.0,278.0,287.0,317.5,325.5,4731,18209
18210,23.0,30.0,111.0,214.0,122.5,229.0,4732,18210
18211,23.0,30.0,111.0,214.0,122.5,229.0,4732,18211
18212,26.0,32.0,112.0,217.0,125.0,233.0,4732,18212
18213,26.0,32.0,112.0,217.0,125.0,233.0,4732,18213
18210,84.0,80.0,294.0,303.0,336.0,343.0,4733,18210
18211,84.0,80.0,294.0,303.0,336.0,343.0,4733,18211
18212,95.0,93.0,306.0,313.0,353.5,359.5,4733,18212
18213,96.0,92.0,306.0,314.0,354.0,360.0,4733,18213
18214,27.0,33.0,115.0,222.0,128.5,238.5,4734,18214
18215,28.0,33.0,115.0,222.0,129.0,238.5,4734,18215
18216,29.0,35.0,117.0,225.0,131.5,242.5,4735,18216
18217,29.0,35.0,117.0,225.0,131.5,242.5,4735,18217
18218,31.0,36.0,119.0,230.0,134.5,248.0,4736,18218
18219,31.0,36.0,119.0,230.0,134.5,248.0,4736,18219
18220,31.0,37.0,124.0,235.0,139.5,253.5,4737,18220
18221,31.0,37.0,124.0,235.0,139.5,253.5,4737,18221
18222,34.0,38.0,127.0,241.0,144.0,260.0,4738,18222
18223,34.0,38.0,127.0,241.0,144.0,260.0,4738,18223
18224,35.0,40.0,129.0,246.0,146.5,266.0,4739,18224
18225,35.0,40.0,129.0,246.0,146.5,266.0,4739,18225
18226,35.0,41.0,134.0,252.0,151.5,272.5,4740,18226
18227,35.0,41.0,134.0,252.0,151.5,272.5,4740,18227
18228,36.0,44.0,138.0,258.0,156.0,280.0,4741,18228
18229,36.0,44.0,138.0,258.0,156.0,280.0,4741,18229
18230,39.0,45.0,141.0,265.0,160.5,287.5,4742,18230
18231,39.0,45.0,141.0,265.0,160.5,287.5,4742,18231
18232,38.0,49.0,148.0,272.0,167.0,296.5,4743,18232
18233,37.0,49.0,149.0,272.0,167.5,296.5,4743,18233
18232,32.0,45.0,169.0,753.0,185.0,775.5,4744,18232
18233,32.0,45.0,169.0,753.0,185.0,775.5,4744,18233
18234,32.0,68.0,163.0,729.0,179.0,763.0,4744,18234
18235,32.0,68.0,163.0,729.0,179.0,763.0,4744,18235
18236,29.0,64.0,157.0,704.0,171.5,736.0,4744,18236
18237,30.0,64.0,156.0,704.0,171.0,736.0,4744,18237
18234,43.0,52.0,151.0,279.0,172.5,305.0,4745,18234
18235,43.0,52.0,151.0,279.0,172.5,305.0,4745,18235
18236,43.0,54.0,157.0,288.0,178.5,315.0,4746,18236
18237,43.0,54.0,157.0,288.0,178.5,315.0,4746,18237
18238,48.0,56.0,161.0,297.0,185.0,325.0,4746,18238
18239,48.0,56.0,161.0,297.0,185.0,325.0,4746,18239
18238,29.0,61.0,152.0,683.0,166.5,713.5,4747,18238
18239,30.0,58.0,151.0,684.0,166.0,713.0,4747,18239
18240,27.0,56.0,147.0,663.0,160.5,691.0,4748,18240
18241,27.0,56.0,147.0,663.0,160.5,691.0,4748,18241
18242,26.0,54.0,143.0,644.0,156.0,671.0,4748,18242
18243,26.0,54.0,143.0,644.0,156.0,671.0,4748,18243
18240,49.0,61.0,169.0,305.0,193.5,335.5,4749,18240
18241,49.0,61.0,169.0,306.0,193.5,336.5,4749,18241
18242,51.0,65.0,175.0,315.0,200.5,347.5,4750,18242
18243,51.0,65.0,175.0,315.0,200.5,347.5,4750,18243
18244,26.0,51.0,138.0,626.0,151.0,651.5,4751,18244
18245,26.0,51.0,138.0,626.0,151.0,651.5,4751,18245
18244,54.0,68.0,182.0,328.0,209.0,362.0,4752,18244
18245,54.0,68.0,182.0,328.0,209.0,362.0,4752,18245
18246,25.0,49.0,134.0,609.0,146.5,633.5,4753,18246
18247,26.0,48.0,133.0,609.0,146.0,633.0,4753,18247
18246,60.0,74.0,188.0,340.0,218.0,377.0,4754,18246
18247,60.0,73.0,188.0,340.0,218.0,376.5,4754,18247
18248,23.0,45.0,130.0,594.0,141.5,616.5,4755,18248
18249,23.0,45.0,130.0,594.0,141.5,616.5,4755,18249
18248,64.0,81.0,199.0,352.0,231.0,392.5,4756,18248
18249,64.0,81.0,199.0,352.0,231.0,392.5,4756,18249
18250,24.0,45.0,125.0,578.0,137.0,600.5,4757,18250
18251,24.0,45.0,125.0,578.0,137.0,600.5,4757,18251
18252,24.0,42.0,122.0,564.0,134.0,585.0,4757,18252
18253,24.0,42.0,122.0,564.0,134.0,585.0,4757,18253
18254,22.0,42.0,119.0,550.0,130.0,571.0,4757,18254
18255,22.0,42.0,119.0,550.0,130.0,571.0,4757,18255
18256,22.0,39.0,115.0,537.0,126.0,556.5,4757,18256
18257,22.0,39.0,115.0,537.0,126.0,556.5,4757,18257
18258,21.0,39.0,112.0,525.0,122.5,544.5,4757,18258
18259,21.0,39.0,112.0,525.0,122.5,544.5,4757,18259
18250,71.0,85.0,208.0,370.0,243.5,412.5,4758,18250
18251,71.0,85.0,208.0,370.0,243.5,412.5,4758,18251
18252,76.0,91.0,218.0,388.0,256.0,433.5,4759,18252
18253,76.0,92.0,218.0,387.0,256.0,433.0,4759,18253
18254,84.0,102.0,231.0,406.0,273.0,457.0,4760,18254
18255,83.0,101.0,230.0,405.0,271.5,455.5,4760,18255
18256,93.0,113.0,242.0,426.0,288.5,482.5,4761,18256
18257,92.0,113.0,242.0,426.0,288.0,482.5,4761,18257
18258,103.0,121.0,258.0,450.0,309.5,510.5,4762,18258
18259,103.0,121.0,258.0,450.0,309.5,510.5,4762,18259
18260,114.0,136.0,275.0,479.0,332.0,547.0,4763,18260
18261,114.0,136.0,275.0,479.0,332.0,547.0,4763,18261
18260,21.0,38.0,110.0,511.0,120.5,530.0,4764,18260
18261,21.0,38.0,110.0,511.0,120.5,530.0,4764,18261
18262,114.0,151.0,297.0,507.0,354.0,582.5,4765,18262
18263,114.0,151.0,297.0,507.0,354.0,582.5,4765,18263
18264,90.0,152.0,319.0,543.0,364.0,619.0,4765,18264
18265,90.0,153.0,319.0,542.0,364.0,618.5,4765,18265
18262,20.0,36.0,107.0,501.0,117.0,519.0,4766,18262
18263,20.0,37.0,107.0,501.0,117.0,519.5,4766,18263
18264,19.0,35.0,105.0,490.0,114.5,507.5,4767,18264
18265,19.0,35.0,105.0,490.0,114.5,507.5,4767,18265
18266,18.0,34.0,102.0,480.0,111.0,497.0,4768,18266
18267,18.0,34.0,102.0,480.0,111.0,497.0,4768,18267
18268,19.0,33.0,99.0,470.0,108.5,486.5,4768,18268
18269,20.0,33.0,99.0,470.0,109.0,486.5,4768,18269
18267,72.0,199.0,339.0,581.0,375.0,680.5,4769,18267
18270,20.0,32.0,97.0,461.0,107.0,477.0,4770,18270
18271,20.0,32.0,97.0,461.0,107.0,477.0,4770,18271
18272,18.0,31.0,95.0,452.0,104.0,467.5,4770,18272
18273,18.0,31.0,95.0,452.0,104.0,467.5,4770,18273
18274,17.0,30.0,94.0,443.0,102.5,458.0,4771,18274
18275,17.0,30.0,94.0,443.0,102.5,458.0,4771,18275
18276,17.0,30.0,92.0,434.0,100.5,449.0,4772,18276
18277,17.0,30.0,92.0,434.0,100.5,449.0,4772,18277
18278,16.0,29.0,90.0,426.0,98.0,440.5,4772,18278
18279,16.0,29.0,90.0,426.0,98.0,440.5,4772,18279
18280,16.0,29.0,88.0,418.0,96.0,432.5,4773,18280
18281,16.0,29.0,88.0,418.0,96.0,432.5,4773,18281
18282,17.0,27.0,86.0,411.0,94.5,424.5,4774,18282
18283,16.0,27.0,87.0,411.0,95.0,424.5,4774,18283
18284,15.0,27.0,85.0,404.0,92.5,417.5,4774,18284
18285,15.0,27.0,85.0,404.0,92.5,417.5,4774,18285
18286,16.0,25.0,83.0,398.0,91.0,410.5,4775,18286
18287,16.0,26.0,83.0,397.0,91.0,410.0,4775,18287
18288,15.0,25.0,82.0,390.0,89.5,402.5,4776,18288
18289,15.0,25.0,82.0,390.0,89.5,402.5,4776,18289
18290,15.0,25.0,81.0,384.0,88.5,396.5,4776,18290
18291,16.0,25.0,80.0,384.0,88.0,396.5,4776,18291
18292,15.0,23.0,79.0,379.0,86.5,390.5,4776,18292
18293,15.0,23.0,79.0,379.0,86.5,390.5,4776,18293
18292,18.0,21.0,93.0,119.0,102.0,129.5,4777,18292
18293,19.0,21.0,92.0,119.0,101.5,129.5,4777,18293
18294,18.0,20.0,94.0,121.0,103.0,131.0,4777,18294
18295,18.0,20.0,94.0,121.0,103.0,131.0,4777,18295
18296,18.0,21.0,95.0,122.0,104.0,132.5,4777,18296
18297,17.0,21.0,96.0,122.0,104.5,132.5,4777,18297
18298,18.0,21.0,97.0,123.0,106.0,133.5,4777,18298
18299,18.0,21.0,97.0,123.0,106.0,133.5,4777,18299
18300,17.0,22.0,99.0,124.0,107.5,135.0,4777,18300
18301,17.0,22.0,99.0,124.0,107.5,135.0,4777,18301
18302,18.0,22.0,99.0,124.0,108.0,135.0,4777,18302
18303,18.0,22.0,99.0,124.0,108.0,135.0,4777,18303
18304,17.0,22.0,101.0,126.0,109.5,137.0,4777,18304
18305,17.0,22.0,101.0,126.0,109.5,137.0,4777,18305
18306,18.0,21.0,102.0,128.0,111.0,138.5,4777,18306
18307,18.0,21.0,102.0,128.0,111.0,138.5,4777,18307
18308,18.0,22.0,103.0,129.0,112.0,140.0,4777,18308
18309,18.0,22.0,103.0,129.0,112.0,140.0,4777,18309
18294,15.0,23.0,78.0,373.0,85.5,384.5,4778,18294
18295,16.0,23.0,77.0,373.0,85.0,384.5,4778,18295
18296,15.0,23.0,76.0,367.0,83.5,378.5,4778,18296
18297,15.0,23.0,76.0,367.0,83.5,378.5,4778,18297
18304,32.0,64.0,170.0,736.0,186.0,768.0,4779,18304
18305,32.0,64.0,170.0,736.0,186.0,768.0,4779,18305
18306,26.0,73.0,164.0,713.0,177.0,749.5,4779,18306
18307,26.0,73.0,164.0,713.0,177.0,749.5,4779,18307
18308,26.0,69.0,158.0,691.0,171.0,725.5,4780,18308
18309,26.0,69.0,158.0,691.0,171.0,725.5,4780,18309
18310,24.0,66.0,153.0,670.0,165.0,703.0,4780,18310
18311,24.0,66.0,153.0,670.0,165.0,703.0,4780,18311
18312,24.0,60.0,148.0,651.0,160.0,681.0,4781,18312
18313,24.0,60.0,148.0,651.0,160.0,681.0,4781,18313
18314,21.0,56.0,144.0,633.0,154.5,661.0,4782,18314
18315,21.0,56.0,144.0,633.0,154.5,661.0,4782,18315
18316,21.0,53.0,140.0,616.0,150.5,642.5,4783,18316
18317,21.0,53.0,140.0,616.0,150.5,642.5,4783,18317
18317,19.0,24.0,109.0,134.0,118.5,146.0,4784,18317
18318,21.0,24.0,109.0,135.0,119.5,147.0,4784,18318
18319,20.0,24.0,110.0,135.0,120.0,147.0,4784,18319
18320,21.0,26.0,111.0,136.0,121.5,149.0,4784,18320
18321,21.0,26.0,111.0,136.0,121.5,149.0,4784,18321
18322,21.0,24.0,113.0,139.0,123.5,151.0,4784,18322
18323,21.0,24.0,113.0,139.0,123.5,151.0,4784,18323
18324,21.0,26.0,115.0,139.0,125.5,152.0,4784,18324
18325,21.0,26.0,115.0,139.0,125.5,152.0,4784,18325
18326,22.0,26.0,116.0,142.0,127.0,155.0,4784,18326
18327,22.0,26.0,116.0,142.0,127.0,155.0,4784,18327
18328,21.0,27.0,119.0,143.0,129.5,156.5,4784,18328
18329,21.0,27.0,119.0,143.0,129.5,156.5,4784,18329
18330,21.0,28.0,121.0,144.0,131.5,158.0,4784,18330
18331,21.0,28.0,121.0,144.0,131.5,158.0,4784,18331
18332,22.0,27.0,122.0,147.0,133.0,160.5,4784,18332
18333,22.0,27.0,122.0,147.0,133.0,160.5,4784,18333
18334,23.0,28.0,125.0,149.0,136.5,163.0,4784,18334
18335,22.0,28.0,125.0,149.0,136.0,163.0,4784,18335
18336,22.0,30.0,127.0,150.0,138.0,165.0,4784,18336
18337,22.0,29.0,127.0,150.0,138.0,164.5,4784,18337
18338,24.0,30.0,128.0,151.0,140.0,166.0,4784,18338
18339,24.0,30.0,128.0,151.0,140.0,166.0,4784,18339
18340,24.0,31.0,131.0,153.0,143.0,168.5,4784,18340
18341,24.0,31.0,131.0,153.0,143.0,168.5,4784,18341
18342,26.0,30.0,132.0,156.0,145.0,171.0,4784,18342
18343,26.0,30.0,132.0,156.0,145.0,171.0,4784,18343
18344,24.0,31.0,136.0,157.0,148.0,172.5,4784,18344
18345,24.0,31.0,136.0,157.0,148.0,172.5,4784,18345
18318,21.0,51.0,135.0,599.0,145.5,624.5,4785,18318
18319,21.0,51.0,135.0,599.0,145.5,624.5,4785,18319
18320,19.0,48.0,132.0,585.0,141.5,609.0,4785,18320
18321,19.0,47.0,132.0,585.0,141.5,608.5,4785,18321
18322,20.0,47.0,127.0,570.0,137.0,593.5,4785,18322
18323,20.0,47.0,127.0,570.0,137.0,593.5,4785,18323
18324,19.0,44.0,124.0,556.0,133.5,578.0,4785,18324
18325,19.0,44.0,124.0,556.0,133.5,578.0,4785,18325
18326,19.0,43.0,120.0,543.0,129.5,564.5,4786,18326
18327,19.0,43.0,120.0,543.0,129.5,564.5,4786,18327
18328,17.0,40.0,118.0,531.0,126.5,551.0,4787,18328
18329,17.0,40.0,118.0,531.0,126.5,551.0,4787,18329
18330,16.0,39.0,116.0,519.0,124.0,538.5,4788,18330
18331,16.0,39.0,116.0,519.0,124.0,538.5,4788,18331
18332,17.0,38.0,112.0,507.0,120.5,526.0,4789,18332
18333,17.0,38.0,112.0,507.0,120.5,526.0,4789,18333
18334,17.0,37.0,109.0,495.0,117.5,513.5,4790,18334
18335,17.0,37.0,109.0,495.0,117.5,513.5,4790,18335
18336,17.0,36.0,106.0,484.0,114.5,502.0,4790,18336
18337,17.0,36.0,106.0,484.0,114.5,502.0,4790,18337
18338,17.0,35.0,103.0,475.0,111.5,492.5,4791,18338
18339,17.0,35.0,103.0,475.0,111.5,492.5,4791,18339
18340,17.0,33.0,101.0,466.0,109.5,482.5,4791,18340
18341,17.0,33.0,101.0,466.0,109.5,482.5,4791,18341
18342,16.0,33.0,100.0,456.0,108.0,472.5,4792,18342
18343,16.0,33.0,100.0,456.0,108.0,472.5,4792,18343
18344,17.0,31.0,96.0,448.0,104.5,463.5,4793,18344
18345,17.0,31.0,96.0,448.0,104.5,463.5,4793,18345
18346,15.0,31.0,95.0,439.0,102.5,454.5,4793,18346
18347,15.0,31.0,95.0,439.0,102.5,454.5,4793,18347
18348,26.0,35.0,142.0,163.0,155.0,180.5,4794,18348
18349,26.0,35.0,142.0,162.0,155.0,179.5,4794,18349
18350,26.0,35.0,145.0,165.0,158.0,182.5,4794,18350
18351,26.0,35.0,145.0,165.0,158.0,182.5,4794,18351
18352,28.0,37.0,148.0,167.0,162.0,185.5,4794,18352
18353,29.0,37.0,148.0,167.0,162.5,185.5,4794,18353
18354,29.0,37.0,152.0,170.0,166.5,188.5,4794,18354
18355,30.0,36.0,151.0,170.0,166.0,188.0,4794,18355
18356,31.0,37.0,154.0,173.0,169.5,191.5,4794,18356
18357,31.0,37.0,154.0,173.0,169.5,191.5,4794,18357
18358,33.0,41.0,157.0,175.0,173.5,195.5,4794,18358
18359,33.0,41.0,157.0,175.0,173.5,195.5,4794,18359
18360,34.0,45.0,162.0,178.0,179.0,200.5,4794,18360
18361,34.0,45.0,162.0,178.0,179.0,200.5,4794,18361
18348,15.0,31.0,93.0,430.0,100.5,445.5,4795,18348
18349,15.0,31.0,93.0,430.0,100.5,445.5,4795,18349
18350,15.0,30.0,91.0,422.0,98.5,437.0,4796,18350
18352,14.0,29.0,90.0,415.0,97.0,429.5,4796,18352
18353,14.0,29.0,90.0,415.0,97.0,429.5,4796,18353
18354,15.0,28.0,88.0,408.0,95.5,422.0,4797,18354
18355,15.0,28.0,88.0,408.0,95.5,422.0,4797,18355
18360,15.0,26.0,82.0,388.0,89.5,401.0,4798,18360
18361,15.0,26.0,82.0,388.0,89.5,401.0,4798,18361
18362,38.0,42.0,164.0,183.0,183.0,204.0,4799,18362
18363,38.0,42.0,164.0,183.0,183.0,204.0,4799,18363
18364,40.0,44.0,168.0,185.0,188.0,207.0,4799,18364
18365,40.0,44.0,168.0,185.0,188.0,207.0,4799,18365
18366,39.0,47.0,172.0,188.0,191.5,211.5,4799,18366
18367,39.0,47.0,172.0,188.0,191.5,211.5,4799,18367
18362,14.0,26.0,81.0,382.0,88.0,395.0,4800,18362
18363,14.0,26.0,81.0,382.0,88.0,395.0,4800,18363
18368,41.0,47.0,179.0,192.0,199.5,215.5,4801,18368
18369,41.0,47.0,179.0,192.0,199.5,215.5,4801,18369
18370,42.0,49.0,184.0,196.0,205.0,220.5,4802,18370
18371,42.0,49.0,183.0,197.0,204.0,221.5,4802,18371
18372,46.0,50.0,189.0,200.0,212.0,225.0,4803,18372
18373,46.0,50.0,189.0,200.0,212.0,225.0,4803,18373
18374,45.0,54.0,194.0,204.0,216.5,231.0,4804,18374
18375,45.0,54.0,194.0,204.0,216.5,231.0,4804,18375
18376,47.0,58.0,201.0,208.0,224.5,237.0,4805,18376
18377,47.0,58.0,201.0,208.0,224.5,237.0,4805,18377
18378,51.0,61.0,207.0,213.0,232.5,243.5,4806,18378
18379,51.0,61.0,207.0,213.0,232.5,243.5,4806,18379
18380,54.0,62.0,214.0,218.0,241.0,249.0,4807,18380
18381,54.0,62.0,214.0,218.0,241.0,249.0,4807,18381
18382,56.0,64.0,222.0,225.0,250.0,257.0,4808,18382
18383,56.0,64.0,222.0,225.0,250.0,257.0,4808,18383
18384,60.0,69.0,229.0,230.0,259.0,264.5,4808,18384
18385,60.0,68.0,229.0,231.0,259.0,265.0,4808,18385
18386,63.0,71.0,239.0,238.0,270.5,273.5,4809,18386
18387,63.0,71.0,239.0,238.0,270.5,273.5,4809,18387
18388,72.0,77.0,248.0,246.0,284.0,284.5,4810,18388
18389,68.0,77.0,248.0,244.0,282.0,282.5,4810,18389
18390,77.0,83.0,259.0,251.0,297.5,292.5,4811,18390
18391,77.0,83.0,259.0,251.0,297.5,292.5,4811,18391
18392,79.0,89.0,268.0,261.0,307.5,305.5,4812,18392
18393,81.0,91.0,268.0,260.0,308.5,305.5,4812,18393
18394,89.0,93.0,282.0,271.0,326.5,317.5,4813,18394
18395,89.0,93.0,282.0,271.0,326.5,317.5,4813,18395
18396,93.0,100.0,296.0,281.0,342.5,331.0,4813,18396
18397,93.0,100.0,296.0,281.0,342.5,331.0,4813,18397
18396,17.0,21.0,89.0,156.0,97.5,166.5,4814,18396
18397,17.0,21.0,89.0,156.0,97.5,166.5,4814,18397
18398,18.0,21.0,89.0,157.0,98.0,167.5,4814,18398
18399,18.0,21.0,89.0,157.0,98.0,167.5,4814,18399
18400,18.0,22.0,91.0,160.0,100.0,171.0,4814,18400
18401,18.0,22.0,91.0,160.0,100.0,171.0,4814,18401
18402,18.0,22.0,93.0,163.0,102.0,174.0,4814,18402
18403,18.0,22.0,93.0,163.0,102.0,174.0,4814,18403
18404,18.0,23.0,95.0,165.0,104.0,176.5,4814,18404
18405,18.0,23.0,95.0,165.0,104.0,176.5,4814,18405
18406,20.0,22.0,95.0,168.0,105.0,179.0,4814,18406
18407,20.0,22.0,95.0,168.0,105.0,179.0,4814,18407
18408,20.0,22.0,97.0,171.0,107.0,182.0,4814,18408
18409,20.0,22.0,97.0,171.0,107.0,182.0,4814,18409
18410,20.0,23.0,99.0,173.0,109.0,184.5,4814,18410
18411,20.0,23.0,99.0,173.0,109.0,184.5,4814,18411
18412,21.0,24.0,101.0,175.0,111.5,187.0,4814,18412
18413,21.0,24.0,101.0,175.0,111.5,187.0,4814,18413
18414,21.0,25.0,102.0,178.0,112.5,190.5,4814,18414
18415,21.0,25.0,102.0,178.0,112.5,190.5,4814,18415
18416,23.0,24.0,104.0,182.0,115.5,194.0,4814,18416
18417,23.0,24.0,104.0,182.0,115.5,194.0,4814,18417
18418,23.0,26.0,106.0,185.0,117.5,198.0,4814,18418
18419,23.0,27.0,106.0,184.0,117.5,197.5,4814,18419
18420,24.0,27.0,108.0,188.0,120.0,201.5,4814,18420
18421,24.0,27.0,108.0,188.0,120.0,201.5,4814,18421
18422,24.0,28.0,111.0,192.0,123.0,206.0,4814,18422
18423,24.0,28.0,111.0,192.0,123.0,206.0,4814,18423
18424,24.0,29.0,114.0,195.0,126.0,209.5,4814,18424
18425,24.0,29.0,114.0,195.0,126.0,209.5,4814,18425
18426,25.0,30.0,117.0,199.0,129.5,214.0,4814,18426
18427,25.0,30.0,117.0,199.0,129.5,214.0,4814,18427
18398,106.0,107.0,300.0,295.0,353.0,348.5,4815,18398
18399,109.0,107.0,297.0,294.0,351.5,347.5,4815,18399
18400,83.0,116.0,330.0,309.0,371.5,367.0,4816,18400
18401,83.0,115.0,330.0,309.0,371.5,366.5,4816,18401
18402,59.0,113.0,351.0,322.0,380.5,378.5,4817,18402
18404,16.0,40.0,170.0,486.0,178.0,506.0,4818,18404
18405,16.0,40.0,170.0,486.0,178.0,506.0,4818,18405
18410,17.0,45.0,174.0,445.0,182.5,467.5,4819,18410
18411,17.0,45.0,174.0,445.0,182.5,467.5,4819,18411
18428,27.0,31.0,119.0,203.0,132.5,218.5,4820,18428
18429,27.0,30.0,119.0,204.0,132.5,219.0,4820,18429
18430,27.0,33.0,123.0,207.0,136.5,223.5,4820,18430
18431,27.0,33.0,123.0,207.0,136.5,223.5,4820,18431
18432,27.0,34.0,126.0,211.0,139.5,228.0,4820,18432
18433,27.0,34.0,126.0,211.0,139.5,228.0,4820,18433
18434,29.0,35.0,129.0,217.0,143.5,234.5,4820,18434
18435,29.0,35.0,129.0,217.0,143.5,234.5,4820,18435
18436,29.0,36.0,133.0,222.0,147.5,240.0,4820,18436
18437,29.0,36.0,133.0,222.0,147.5,240.0,4820,18437
18438,31.0,37.0,136.0,228.0,151.5,246.5,4820,18438
18439,31.0,37.0,136.0,228.0,151.5,246.5,4820,18439
18440,33.0,39.0,140.0,234.0,156.5,253.5,4820,18440
18441,33.0,39.0,140.0,234.0,156.5,253.5,4820,18441
18442,33.0,41.0,145.0,240.0,161.5,260.5,4820,18442
18443,33.0,41.0,145.0,240.0,161.5,260.5,4820,18443
18444,36.0,42.0,149.0,248.0,167.0,269.0,4820,18444
18445,36.0,42.0,149.0,248.0,167.0,269.0,4820,18445
18434,29.0,74.0,169.0,689.0,183.5,726.0,4821,18434
18435,29.0,75.0,169.0,689.0,183.5,726.5,4821,18435
18438,26.0,63.0,156.0,647.0,169.0,678.5,4822,18438
18439,26.0,63.0,156.0,647.0,169.0,678.5,4822,18439
18440,24.0,61.0,151.0,626.0,163.0,656.5,4823,18440
18441,24.0,61.0,151.0,626.0,163.0,656.5,4823,18441
18444,23.0,54.0,141.0,591.0,152.5,618.0,4824,18444
18445,23.0,54.0,141.0,591.0,152.5,618.0,4824,18445
18446,40.0,44.0,153.0,255.0,173.0,277.0,4825,18446
18447,40.0,44.0,153.0,255.0,173.0,277.0,4825,18447
18448,39.0,47.0,159.0,262.0,178.5,285.5,4825,18448
18449,39.0,47.0,159.0,262.0,178.5,285.5,4825,18449
18450,42.0,48.0,164.0,270.0,185.0,294.0,4825,18450
18451,42.0,48.0,164.0,270.0,185.0,294.0,4825,18451
18452,46.0,54.0,169.0,277.0,192.0,304.0,4825,18452
18453,46.0,54.0,169.0,277.0,192.0,304.0,4825,18453
18454,46.0,54.0,178.0,290.0,201.0,317.0,4825,18454
18455,46.0,55.0,178.0,289.0,201.0,316.5,4825,18455
18456,50.0,58.0,185.0,299.0,210.0,328.0,4825,18456
18457,50.0,58.0,185.0,299.0,210.0,328.0,4825,18457
18458,53.0,64.0,192.0,310.0,218.5,342.0,4825,18458
18459,53.0,64.0,192.0,310.0,218.5,342.0,4825,18459
18450,22.0,48.0,127.0,545.0,138.0,569.0,4826,18450
18451,22.0,48.0,127.0,545.0,138.0,569.0,4826,18451
18454,19.0,42.0,121.0,519.0,130.5,540.0,4827,18454
18455,19.0,42.0,121.0,519.0,130.5,540.0,4827,18455
18455,20.0,22.0,211.0,112.0,221.0,123.0,4828,18455
18456,21.0,34.0,209.0,96.0,219.5,113.0,4828,18456
18457,21.0,34.0,209.0,96.0,219.5,113.0,4828,18457
18458,20.0,49.0,211.0,81.0,221.0,105.5,4828,18458
18459,20.0,49.0,211.0,81.0,221.0,105.5,4828,18459
18458,17.0,39.0,115.0,495.0,123.5,514.5,4829,18458
18459,17.0,39.0,115.0,495.0,123.5,514.5,4829,18459
18460,21.0,53.0,211.0,64.0,221.5,90.5,4830,18460
18461,21.0,53.0,211.0,64.0,221.5,90.5,4830,18461
18460,54.0,66.0,202.0,323.0,229.0,356.0,4831,18460
18461,54.0,66.0,202.0,323.0,229.0,356.0,4831,18461
18462,61.0,74.0,210.0,336.0,240.5,373.0,4831,18462
18463,61.0,73.0,210.0,336.0,240.5,372.5,4831,18463
18464,64.0,77.0,222.0,353.0,254.0,391.5,4831,18464
18465,64.0,77.0,222.0,353.0,254.0,391.5,4831,18465
18460,17.0,39.0,112.0,483.0,120.5,502.5,4832,18460
18461,17.0,39.0,112.0,483.0,120.5,502.5,4832,18461
18462,21.0,53.0,213.0,47.0,223.5,73.5,4833,18462
18463,21.0,53.0,213.0,47.0,223.5,73.5,4833,18463
